rent_date,rent_station,rent_number,year,month,day,day_name
2020-09-14,EVS_000097,3,2020,9,14,Monday
2020-09-14,EVS_000188,2,2020,9,14,Monday
2020-09-14,EVS_000132,3,2020,9,14,Monday
2020-09-14,EVS_000213,1,2020,9,14,Monday
2020-09-14,EVS_000154,1,2020,9,14,Monday
2020-09-14,EVS_000219,1,2020,9,14,Monday
2020-09-14,EVS_000190,4,2020,9,14,Monday
2020-09-15,EVS_000168,2,2020,9,15,Tuesday
2020-09-15,EVS_000127,2,2020,9,15,Tuesday
2020-09-15,EVS_000191,1,2020,9,15,Tuesday
2020-09-15,EVS_000112,2,2020,9,15,Tuesday
2020-09-15,EVS_000119,3,2020,9,15,Tuesday
2020-09-15,EVS_000220,2,2020,9,15,Tuesday
2020-09-15,EVS_000153,1,2020,9,15,Tuesday
2020-09-15,EVS_000154,3,2020,9,15,Tuesday
2020-09-15,EVS_000167,3,2020,9,15,Tuesday
2020-09-15,EVS_000135,2,2020,9,15,Tuesday
2020-09-15,EVS_000188,4,2020,9,15,Tuesday
2020-09-15,EVS_000197,2,2020,9,15,Tuesday
2020-09-15,EVS_000113,7,2020,9,15,Tuesday
2020-09-15,EVS_000132,7,2020,9,15,Tuesday
2020-09-15,EVS_000215,3,2020,9,15,Tuesday
2020-09-15,제주공항 스마트모빌리티존,1,2020,9,15,Tuesday
2020-09-16,EVS_000119,1,2020,9,16,Wednesday
2020-09-16,EVS_000153,4,2020,9,16,Wednesday
2020-09-16,EVS_000215,3,2020,9,16,Wednesday
2020-09-16,EVS_000213,3,2020,9,16,Wednesday
2020-09-16,EVS_000113,3,2020,9,16,Wednesday
2020-09-16,EVS_000097,2,2020,9,16,Wednesday
2020-09-16,EVS_000110,1,2020,9,16,Wednesday
2020-09-16,EVS_000132,5,2020,9,16,Wednesday
2020-09-16,EVS_000084,1,2020,9,16,Wednesday
2020-09-16,EVS_000135,3,2020,9,16,Wednesday
2020-09-16,EVS_000112,5,2020,9,16,Wednesday
2020-09-16,EVS_000188,1,2020,9,16,Wednesday
2020-09-16,EVS_000167,8,2020,9,16,Wednesday
2020-09-16,EVS_000219,2,2020,9,16,Wednesday
2020-09-16,EVS_000193,2,2020,9,16,Wednesday
2020-09-16,곽지점,1,2020,9,16,Wednesday
2020-09-17,EVS_000113,1,2020,9,17,Thursday
2020-09-17,EVS_000095,1,2020,9,17,Thursday
2020-09-18,EVS_000213,1,2020,9,18,Friday
2020-09-18,EVS_000097,4,2020,9,18,Friday
2020-09-18,EVS_000132,3,2020,9,18,Friday
2020-09-18,EVS_000190,2,2020,9,18,Friday
2020-09-18,EVS_000112,3,2020,9,18,Friday
2020-09-18,EVS_000219,2,2020,9,18,Friday
2020-09-18,EVS_000113,2,2020,9,18,Friday
2020-09-18,EVS_000153,1,2020,9,18,Friday
2020-09-18,EVS_000135,4,2020,9,18,Friday
2020-09-18,EVS_000188,3,2020,9,18,Friday
2020-09-18,EVS_000152,5,2020,9,18,Friday
2020-09-18,월령점,2,2020,9,18,Friday
2020-09-19,EVS_000112,2,2020,9,19,Saturday
2020-09-19,EVS_000190,2,2020,9,19,Saturday
2020-09-19,EVS_000113,4,2020,9,19,Saturday
2020-09-19,EVS_000132,1,2020,9,19,Saturday
2020-09-19,EVS_000119,2,2020,9,19,Saturday
2020-09-19,EVS_000135,4,2020,9,19,Saturday
2020-09-19,EVS_000188,10,2020,9,19,Saturday
2020-09-19,EVS_000153,3,2020,9,19,Saturday
2020-09-19,EVS_000097,2,2020,9,19,Saturday
2020-09-19,EVS_000118,4,2020,9,19,Saturday
2020-09-19,EVS_000110,4,2020,9,19,Saturday
2020-09-19,EVS_000191,3,2020,9,19,Saturday
2020-09-19,EVS_000219,3,2020,9,19,Saturday
2020-09-19,EVS_000213,1,2020,9,19,Saturday
2020-09-19,성산점,3,2020,9,19,Saturday
2020-09-19,조천점,2,2020,9,19,Saturday
2020-09-20,EVS_000135,3,2020,9,20,Sunday
2020-09-20,EVS_000110,3,2020,9,20,Sunday
2020-09-20,EVS_000215,2,2020,9,20,Sunday
2020-09-20,EVS_000219,4,2020,9,20,Sunday
2020-09-20,EVS_000132,6,2020,9,20,Sunday
2020-09-20,EVS_000115,1,2020,9,20,Sunday
2020-09-20,EVS_000190,4,2020,9,20,Sunday
2020-09-20,EVS_000213,2,2020,9,20,Sunday
2020-09-20,EVS_000113,7,2020,9,20,Sunday
2020-09-20,EVS_000112,5,2020,9,20,Sunday
2020-09-20,EVS_000188,5,2020,9,20,Sunday
2020-09-20,EVS_000118,3,2020,9,20,Sunday
2020-09-20,EVS_000153,1,2020,9,20,Sunday
2020-09-20,EVS_000119,1,2020,9,20,Sunday
2020-09-20,서귀포점,2,2020,9,20,Sunday
2020-09-20,성산점,5,2020,9,20,Sunday
2020-09-21,EVS_000135,3,2020,9,21,Monday
2020-09-21,EVS_000119,3,2020,9,21,Monday
2020-09-21,EVS_000115,4,2020,9,21,Monday
2020-09-21,EVS_000112,3,2020,9,21,Monday
2020-09-21,EVS_000097,5,2020,9,21,Monday
2020-09-21,EVS_000152,1,2020,9,21,Monday
2020-09-21,EVS_000219,5,2020,9,21,Monday
2020-09-21,EVS_000102,1,2020,9,21,Monday
2020-09-21,EVS_000132,7,2020,9,21,Monday
2020-09-21,EVS_000188,1,2020,9,21,Monday
2020-09-21,EVS_000190,7,2020,9,21,Monday
2020-09-21,EVS_000191,2,2020,9,21,Monday
2020-09-21,EVS_000118,8,2020,9,21,Monday
2020-09-21,EVS_000153,1,2020,9,21,Monday
2020-09-21,제주공항 스마트모빌리티존,1,2020,9,21,Monday
2020-09-21,함덕점,2,2020,9,21,Monday
2020-09-22,EVS_000115,2,2020,9,22,Tuesday
2020-09-22,EVS_000200,1,2020,9,22,Tuesday
2020-09-22,EVS_000135,4,2020,9,22,Tuesday
2020-09-22,EVS_000219,4,2020,9,22,Tuesday
2020-09-22,EVS_000112,3,2020,9,22,Tuesday
2020-09-22,EVS_000191,4,2020,9,22,Tuesday
2020-09-22,EVS_000110,1,2020,9,22,Tuesday
2020-09-22,EVS_000132,3,2020,9,22,Tuesday
2020-09-22,EVS_000137,2,2020,9,22,Tuesday
2020-09-22,EVS_000190,5,2020,9,22,Tuesday
2020-09-22,EVS_000097,2,2020,9,22,Tuesday
2020-09-22,EVS_000152,3,2020,9,22,Tuesday
2020-09-22,EVS_000213,5,2020,9,22,Tuesday
2020-09-22,EVS_000153,3,2020,9,22,Tuesday
2020-09-22,월령점,1,2020,9,22,Tuesday
2020-09-23,EVS_000152,2,2020,9,23,Wednesday
2020-09-23,EVS_000196,2,2020,9,23,Wednesday
2020-09-23,EVS_000188,3,2020,9,23,Wednesday
2020-09-23,EVS_000167,4,2020,9,23,Wednesday
2020-09-23,EVS_000113,3,2020,9,23,Wednesday
2020-09-23,EVS_000118,8,2020,9,23,Wednesday
2020-09-23,EVS_000190,1,2020,9,23,Wednesday
2020-09-23,EVS_000140,1,2020,9,23,Wednesday
2020-09-23,EVS_000191,2,2020,9,23,Wednesday
2020-09-23,EVS_000135,2,2020,9,23,Wednesday
2020-09-23,EVS_000192,1,2020,9,23,Wednesday
2020-09-23,EVS_000112,1,2020,9,23,Wednesday
2020-09-23,EVS_000213,1,2020,9,23,Wednesday
2020-09-23,EVS_000097,1,2020,9,23,Wednesday
2020-09-23,EVS_000219,2,2020,9,23,Wednesday
2020-09-23,EVS_000132,2,2020,9,23,Wednesday
2020-09-24,EVS_000167,1,2020,9,24,Thursday
2020-09-24,EVS_000219,7,2020,9,24,Thursday
2020-09-24,EVS_000113,2,2020,9,24,Thursday
2020-09-24,EVS_000217,1,2020,9,24,Thursday
2020-09-24,EVS_000227,1,2020,9,24,Thursday
2020-09-24,EVS_000112,2,2020,9,24,Thursday
2020-09-24,EVS_000188,2,2020,9,24,Thursday
2020-09-24,EVS_000097,5,2020,9,24,Thursday
2020-09-24,EVS_000190,2,2020,9,24,Thursday
2020-09-24,EVS_000132,6,2020,9,24,Thursday
2020-09-24,EVS_000213,1,2020,9,24,Thursday
2020-09-24,EVS_000168,3,2020,9,24,Thursday
2020-09-24,EVS_000110,2,2020,9,24,Thursday
2020-09-24,EVS_000153,1,2020,9,24,Thursday
2020-09-24,EVS_000191,2,2020,9,24,Thursday
2020-09-24,EVS_000158,1,2020,9,24,Thursday
2020-09-24,EVS_000118,6,2020,9,24,Thursday
2020-09-24,성산점,1,2020,9,24,Thursday
2020-09-24,용담해안도로점,2,2020,9,24,Thursday
2020-09-24,제주본점,2,2020,9,24,Thursday
2020-09-25,EVS_000097,11,2020,9,25,Friday
2020-09-25,EVS_000113,2,2020,9,25,Friday
2020-09-25,EVS_000167,8,2020,9,25,Friday
2020-09-25,EVS_000112,5,2020,9,25,Friday
2020-09-25,EVS_000220,2,2020,9,25,Friday
2020-09-25,EVS_000190,1,2020,9,25,Friday
2020-09-25,EVS_000215,2,2020,9,25,Friday
2020-09-25,EVS_000191,2,2020,9,25,Friday
2020-09-25,EVS_000227,1,2020,9,25,Friday
2020-09-25,EVS_000213,5,2020,9,25,Friday
2020-09-25,EVS_000135,2,2020,9,25,Friday
2020-09-25,EVS_000118,3,2020,9,25,Friday
2020-09-25,EVS_000119,1,2020,9,25,Friday
2020-09-25,EVS_000219,3,2020,9,25,Friday
2020-09-25,EVS_000127,4,2020,9,25,Friday
2020-09-25,EVS_000037,2,2020,9,25,Friday
2020-09-25,성산점,1,2020,9,25,Friday
2020-09-25,용담해안도로점,1,2020,9,25,Friday
2020-09-25,조천점,5,2020,9,25,Friday
2020-09-26,EVS_000113,5,2020,9,26,Saturday
2020-09-26,EVS_000119,5,2020,9,26,Saturday
2020-09-26,EVS_000153,5,2020,9,26,Saturday
2020-09-26,EVS_000110,2,2020,9,26,Saturday
2020-09-26,EVS_000097,3,2020,9,26,Saturday
2020-09-26,EVS_000132,2,2020,9,26,Saturday
2020-09-26,EVS_000037,1,2020,9,26,Saturday
2020-09-26,EVS_000213,3,2020,9,26,Saturday
2020-09-26,EVS_000152,3,2020,9,26,Saturday
2020-09-26,EVS_000095,1,2020,9,26,Saturday
2020-09-26,EVS_000138,2,2020,9,26,Saturday
2020-09-26,EVS_000135,3,2020,9,26,Saturday
2020-09-26,EVS_000112,2,2020,9,26,Saturday
2020-09-26,EVS_000118,4,2020,9,26,Saturday
2020-09-26,EVS_000188,2,2020,9,26,Saturday
2020-09-26,EVS_000191,6,2020,9,26,Saturday
2020-09-26,EVS_000190,6,2020,9,26,Saturday
2020-09-26,성산점,2,2020,9,26,Saturday
2020-09-26,월정해변점,2,2020,9,26,Saturday
2020-09-26,함덕점,2,2020,9,26,Saturday
2020-09-27,EVS_000110,1,2020,9,27,Sunday
2020-09-27,EVS_000190,10,2020,9,27,Sunday
2020-09-27,EVS_000138,4,2020,9,27,Sunday
2020-09-27,EVS_000191,3,2020,9,27,Sunday
2020-09-27,EVS_000132,2,2020,9,27,Sunday
2020-09-27,EVS_000113,6,2020,9,27,Sunday
2020-09-27,EVS_000112,1,2020,9,27,Sunday
2020-09-27,EVS_000135,5,2020,9,27,Sunday
2020-09-27,EVS_000118,5,2020,9,27,Sunday
2020-09-27,EVS_000188,1,2020,9,27,Sunday
2020-09-27,EVS_000037,1,2020,9,27,Sunday
2020-09-27,EVS_000219,8,2020,9,27,Sunday
2020-09-27,EVS_000214,1,2020,9,27,Sunday
2020-09-27,EVS_000097,3,2020,9,27,Sunday
2020-09-27,EVS_000153,1,2020,9,27,Sunday
2020-09-27,제주공항 스마트모빌리티존,2,2020,9,27,Sunday
2020-09-28,EVS_000112,3,2020,9,28,Monday
2020-09-28,EVS_000167,6,2020,9,28,Monday
2020-09-28,EVS_000219,3,2020,9,28,Monday
2020-09-28,EVS_000227,1,2020,9,28,Monday
2020-09-28,EVS_000220,1,2020,9,28,Monday
2020-09-28,EVS_000113,7,2020,9,28,Monday
2020-09-28,EVS_000097,2,2020,9,28,Monday
2020-09-28,EVS_000153,5,2020,9,28,Monday
2020-09-28,EVS_000213,1,2020,9,28,Monday
2020-09-28,EVS_000186,1,2020,9,28,Monday
2020-09-28,EVS_000171,1,2020,9,28,Monday
2020-09-28,EVS_000166,1,2020,9,28,Monday
2020-09-28,EVS_000188,2,2020,9,28,Monday
2020-09-28,EVS_000115,1,2020,9,28,Monday
2020-09-28,EVS_000130,2,2020,9,28,Monday
2020-09-28,EVS_000190,6,2020,9,28,Monday
2020-09-28,EVS_000118,2,2020,9,28,Monday
2020-09-28,EVS_000214,2,2020,9,28,Monday
2020-09-28,EVS_000132,3,2020,9,28,Monday
2020-09-28,EVS_000135,5,2020,9,28,Monday
2020-09-28,성산점,2,2020,9,28,Monday
2020-09-28,애월점,3,2020,9,28,Monday
2020-09-28,용담해안도로점,1,2020,9,28,Monday
2020-09-28,제주공항 스마트모빌리티존,1,2020,9,28,Monday
2020-09-28,조천점,2,2020,9,28,Monday
2020-09-29,EVS_000153,1,2020,9,29,Tuesday
2020-09-29,EVS_000135,3,2020,9,29,Tuesday
2020-09-29,EVS_000167,3,2020,9,29,Tuesday
2020-09-29,EVS_000037,2,2020,9,29,Tuesday
2020-09-29,EVS_000231,1,2020,9,29,Tuesday
2020-09-29,EVS_000110,2,2020,9,29,Tuesday
2020-09-29,EVS_000219,6,2020,9,29,Tuesday
2020-09-29,EVS_000188,2,2020,9,29,Tuesday
2020-09-29,EVS_000126,2,2020,9,29,Tuesday
2020-09-29,EVS_000118,6,2020,9,29,Tuesday
2020-09-29,EVS_000132,1,2020,9,29,Tuesday
2020-09-29,EVS_000113,3,2020,9,29,Tuesday
2020-09-29,EVS_000227,2,2020,9,29,Tuesday
2020-09-29,EVS_000249,1,2020,9,29,Tuesday
2020-09-29,EVS_000215,1,2020,9,29,Tuesday
2020-09-29,조천점,3,2020,9,29,Tuesday
2020-09-30,EVS_000167,12,2020,9,30,Wednesday
2020-09-30,EVS_000140,2,2020,9,30,Wednesday
2020-09-30,EVS_000188,10,2020,9,30,Wednesday
2020-09-30,EVS_000118,2,2020,9,30,Wednesday
2020-09-30,EVS_000127,3,2020,9,30,Wednesday
2020-09-30,EVS_000132,1,2020,9,30,Wednesday
2020-09-30,EVS_000213,2,2020,9,30,Wednesday
2020-09-30,EVS_000219,9,2020,9,30,Wednesday
2020-09-30,EVS_000113,3,2020,9,30,Wednesday
2020-09-30,EVS_000112,3,2020,9,30,Wednesday
2020-09-30,EVS_000216,2,2020,9,30,Wednesday
2020-09-30,EVS_000135,4,2020,9,30,Wednesday
2020-09-30,EVS_000138,2,2020,9,30,Wednesday
2020-09-30,EVS_000215,3,2020,9,30,Wednesday
2020-09-30,EVS_000119,2,2020,9,30,Wednesday
2020-09-30,EVS_000110,2,2020,9,30,Wednesday
2020-09-30,EVS_000097,1,2020,9,30,Wednesday
2020-09-30,EVS_000153,7,2020,9,30,Wednesday
2020-09-30,서귀포점,2,2020,9,30,Wednesday
2020-09-30,성산점,3,2020,9,30,Wednesday
2020-10-01,EVS_000167,11,2020,10,1,Thursday
2020-10-01,EVS_000113,4,2020,10,1,Thursday
2020-10-01,EVS_000213,1,2020,10,1,Thursday
2020-10-01,EVS_000118,2,2020,10,1,Thursday
2020-10-01,EVS_000135,6,2020,10,1,Thursday
2020-10-01,EVS_000132,5,2020,10,1,Thursday
2020-10-01,EVS_000219,9,2020,10,1,Thursday
2020-10-01,EVS_000153,2,2020,10,1,Thursday
2020-10-01,EVS_000119,1,2020,10,1,Thursday
2020-10-01,EVS_000112,5,2020,10,1,Thursday
2020-10-01,EVS_000168,2,2020,10,1,Thursday
2020-10-01,EVS_000216,1,2020,10,1,Thursday
2020-10-01,EVS_000188,4,2020,10,1,Thursday
2020-10-01,EVS_000196,2,2020,10,1,Thursday
2020-10-01,서귀포점,2,2020,10,1,Thursday
2020-10-01,월령점,2,2020,10,1,Thursday
2020-10-01,제주공항 스마트모빌리티존,2,2020,10,1,Thursday
2020-10-02,EVS_000215,1,2020,10,2,Friday
2020-10-02,EVS_000119,3,2020,10,2,Friday
2020-10-02,EVS_000132,4,2020,10,2,Friday
2020-10-02,EVS_000188,11,2020,10,2,Friday
2020-10-02,EVS_000135,6,2020,10,2,Friday
2020-10-02,EVS_000220,2,2020,10,2,Friday
2020-10-02,EVS_000192,2,2020,10,2,Friday
2020-10-02,EVS_000168,4,2020,10,2,Friday
2020-10-02,EVS_000137,1,2020,10,2,Friday
2020-10-02,EVS_000167,6,2020,10,2,Friday
2020-10-02,EVS_000113,11,2020,10,2,Friday
2020-10-02,EVS_000118,2,2020,10,2,Friday
2020-10-02,EVS_000126,1,2020,10,2,Friday
2020-10-02,EVS_000112,7,2020,10,2,Friday
2020-10-02,EVS_000110,1,2020,10,2,Friday
2020-10-02,EVS_000037,2,2020,10,2,Friday
2020-10-02,EVS_000213,1,2020,10,2,Friday
2020-10-02,EVS_000219,5,2020,10,2,Friday
2020-10-02,서귀포점,1,2020,10,2,Friday
2020-10-03,EVS_000110,2,2020,10,3,Saturday
2020-10-03,EVS_000167,3,2020,10,3,Saturday
2020-10-03,EVS_000219,4,2020,10,3,Saturday
2020-10-03,EVS_000135,3,2020,10,3,Saturday
2020-10-03,EVS_000113,3,2020,10,3,Saturday
2020-10-03,EVS_000119,3,2020,10,3,Saturday
2020-10-03,EVS_000214,1,2020,10,3,Saturday
2020-10-03,EVS_000199,1,2020,10,3,Saturday
2020-10-03,EVS_000130,1,2020,10,3,Saturday
2020-10-03,EVS_000191,2,2020,10,3,Saturday
2020-10-03,EVS_000190,5,2020,10,3,Saturday
2020-10-03,EVS_000188,2,2020,10,3,Saturday
2020-10-03,EVS_000112,4,2020,10,3,Saturday
2020-10-03,EVS_000132,1,2020,10,3,Saturday
2020-10-03,EVS_000171,1,2020,10,3,Saturday
2020-10-03,EVS_000118,1,2020,10,3,Saturday
2020-10-03,EVS_000126,1,2020,10,3,Saturday
2020-10-03,EVS_000097,5,2020,10,3,Saturday
2020-10-03,EVS_000168,1,2020,10,3,Saturday
2020-10-03,성산점,2,2020,10,3,Saturday
2020-10-03,용담해안도로점,4,2020,10,3,Saturday
2020-10-03,제주공항 스마트모빌리티존,2,2020,10,3,Saturday
2020-10-03,함덕점,2,2020,10,3,Saturday
2020-10-04,EVS_000215,1,2020,10,4,Sunday
2020-10-04,EVS_000167,4,2020,10,4,Sunday
2020-10-04,EVS_000214,1,2020,10,4,Sunday
2020-10-04,EVS_000153,1,2020,10,4,Sunday
2020-10-04,EVS_000037,1,2020,10,4,Sunday
2020-10-04,EVS_000190,1,2020,10,4,Sunday
2020-10-04,EVS_000132,1,2020,10,4,Sunday
2020-10-04,EVS_000169,2,2020,10,4,Sunday
2020-10-04,EVS_000188,8,2020,10,4,Sunday
2020-10-04,EVS_000213,2,2020,10,4,Sunday
2020-10-04,EVS_000113,5,2020,10,4,Sunday
2020-10-04,EVS_000110,2,2020,10,4,Sunday
2020-10-04,EVS_000191,3,2020,10,4,Sunday
2020-10-04,EVS_000118,3,2020,10,4,Sunday
2020-10-04,EVS_000135,2,2020,10,4,Sunday
2020-10-04,곽지점,1,2020,10,4,Sunday
2020-10-05,EVS_000113,14,2020,10,5,Monday
2020-10-05,EVS_000190,6,2020,10,5,Monday
2020-10-05,EVS_000256,1,2020,10,5,Monday
2020-10-05,EVS_000213,1,2020,10,5,Monday
2020-10-05,EVS_000135,1,2020,10,5,Monday
2020-10-05,EVS_000126,1,2020,10,5,Monday
2020-10-05,EVS_000110,2,2020,10,5,Monday
2020-10-05,EVS_000118,2,2020,10,5,Monday
2020-10-05,EVS_000168,1,2020,10,5,Monday
2020-10-05,EVS_000153,2,2020,10,5,Monday
2020-10-05,EVS_000219,11,2020,10,5,Monday
2020-10-05,EVS_000119,2,2020,10,5,Monday
2020-10-05,성산점,2,2020,10,5,Monday
2020-10-05,월령점,2,2020,10,5,Monday
2020-10-05,제주공항 스마트모빌리티존,1,2020,10,5,Monday
2020-10-05,제주본점,1,2020,10,5,Monday
2020-10-06,EVS_000112,4,2020,10,6,Tuesday
2020-10-06,EVS_000167,7,2020,10,6,Tuesday
2020-10-06,EVS_000037,2,2020,10,6,Tuesday
2020-10-06,EVS_000213,2,2020,10,6,Tuesday
2020-10-06,EVS_000219,1,2020,10,6,Tuesday
2020-10-06,용담해안도로점,3,2020,10,6,Tuesday
2020-10-06,제주본점,3,2020,10,6,Tuesday
2020-10-06,조천점,2,2020,10,6,Tuesday
2020-10-06,함덕점,2,2020,10,6,Tuesday
2020-10-07,EVS_000130,4,2020,10,7,Wednesday
2020-10-07,EVS_000110,4,2020,10,7,Wednesday
2020-10-07,EVS_000190,2,2020,10,7,Wednesday
2020-10-07,EVS_000191,3,2020,10,7,Wednesday
2020-10-07,EVS_000188,6,2020,10,7,Wednesday
2020-10-07,EVS_000119,2,2020,10,7,Wednesday
2020-10-07,EVS_000171,1,2020,10,7,Wednesday
2020-10-07,EVS_000092,1,2020,10,7,Wednesday
2020-10-07,EVS_000213,3,2020,10,7,Wednesday
2020-10-07,EVS_000219,2,2020,10,7,Wednesday
2020-10-07,EVS_000097,3,2020,10,7,Wednesday
2020-10-07,EVS_000167,2,2020,10,7,Wednesday
2020-10-07,EVS_000231,2,2020,10,7,Wednesday
2020-10-07,EVS_000118,3,2020,10,7,Wednesday
2020-10-07,EVS_000037,2,2020,10,7,Wednesday
2020-10-07,EVS_000112,4,2020,10,7,Wednesday
2020-10-07,EVS_000135,4,2020,10,7,Wednesday
2020-10-07,EVS_000113,1,2020,10,7,Wednesday
2020-10-07,EVS_000168,2,2020,10,7,Wednesday
2020-10-07,곽지점,3,2020,10,7,Wednesday
2020-10-07,제주공항 스마트모빌리티존,1,2020,10,7,Wednesday
2020-10-08,EVS_000271,1,2020,10,8,Thursday
2020-10-08,EVS_000153,4,2020,10,8,Thursday
2020-10-08,EVS_000166,1,2020,10,8,Thursday
2020-10-08,EVS_000130,1,2020,10,8,Thursday
2020-10-08,EVS_000185,2,2020,10,8,Thursday
2020-10-08,EVS_000191,1,2020,10,8,Thursday
2020-10-08,EVS_000219,1,2020,10,8,Thursday
2020-10-08,EVS_000167,2,2020,10,8,Thursday
2020-10-08,EVS_000213,1,2020,10,8,Thursday
2020-10-08,EVS_000097,6,2020,10,8,Thursday
2020-10-08,EVS_000118,2,2020,10,8,Thursday
2020-10-08,EVS_000135,2,2020,10,8,Thursday
2020-10-08,EVS_000190,4,2020,10,8,Thursday
2020-10-08,EVS_000112,3,2020,10,8,Thursday
2020-10-08,EVS_000188,3,2020,10,8,Thursday
2020-10-08,성산점,3,2020,10,8,Thursday
2020-10-08,애월점,2,2020,10,8,Thursday
2020-10-08,제주공항 스마트모빌리티존,1,2020,10,8,Thursday
2020-10-09,EVS_000126,2,2020,10,9,Friday
2020-10-09,EVS_000113,5,2020,10,9,Friday
2020-10-09,EVS_000227,1,2020,10,9,Friday
2020-10-09,EVS_000092,3,2020,10,9,Friday
2020-10-09,EVS_000119,3,2020,10,9,Friday
2020-10-09,EVS_000097,3,2020,10,9,Friday
2020-10-09,EVS_000191,2,2020,10,9,Friday
2020-10-09,EVS_000135,6,2020,10,9,Friday
2020-10-09,EVS_000112,4,2020,10,9,Friday
2020-10-09,EVS_000167,4,2020,10,9,Friday
2020-10-09,EVS_000219,6,2020,10,9,Friday
2020-10-09,EVS_000137,2,2020,10,9,Friday
2020-10-09,EVS_000190,1,2020,10,9,Friday
2020-10-09,EVS_000213,1,2020,10,9,Friday
2020-10-09,EVS_000118,3,2020,10,9,Friday
2020-10-09,EVS_000132,3,2020,10,9,Friday
2020-10-09,용담해안도로점,1,2020,10,9,Friday
2020-10-09,월정해변점,2,2020,10,9,Friday
2020-10-09,제주공항 스마트모빌리티존,1,2020,10,9,Friday
2020-10-09,조천점,2,2020,10,9,Friday
2020-10-10,EVS_000188,3,2020,10,10,Saturday
2020-10-10,EVS_000196,2,2020,10,10,Saturday
2020-10-10,EVS_000190,5,2020,10,10,Saturday
2020-10-10,EVS_000249,1,2020,10,10,Saturday
2020-10-10,EVS_000215,4,2020,10,10,Saturday
2020-10-10,EVS_000191,5,2020,10,10,Saturday
2020-10-10,EVS_000265,1,2020,10,10,Saturday
2020-10-10,EVS_000110,2,2020,10,10,Saturday
2020-10-10,EVS_000213,4,2020,10,10,Saturday
2020-10-10,EVS_000276,3,2020,10,10,Saturday
2020-10-10,EVS_000219,6,2020,10,10,Saturday
2020-10-10,EVS_000119,3,2020,10,10,Saturday
2020-10-10,EVS_000132,3,2020,10,10,Saturday
2020-10-10,EVS_000135,3,2020,10,10,Saturday
2020-10-10,EVS_000153,3,2020,10,10,Saturday
2020-10-10,EVS_000112,4,2020,10,10,Saturday
2020-10-10,EVS_000118,1,2020,10,10,Saturday
2020-10-10,EVS_000097,7,2020,10,10,Saturday
2020-10-10,EVS_000037,1,2020,10,10,Saturday
2020-10-10,EVS_000113,8,2020,10,10,Saturday
2020-10-10,EVS_000115,1,2020,10,10,Saturday
2020-10-10,EVS_000267,1,2020,10,10,Saturday
2020-10-10,EVS_000277,1,2020,10,10,Saturday
2020-10-10,용담해안도로점,2,2020,10,10,Saturday
2020-10-11,EVS_000219,5,2020,10,11,Sunday
2020-10-11,EVS_000213,1,2020,10,11,Sunday
2020-10-11,EVS_000188,4,2020,10,11,Sunday
2020-10-11,EVS_000152,2,2020,10,11,Sunday
2020-10-11,EVS_000276,1,2020,10,11,Sunday
2020-10-11,EVS_000102,1,2020,10,11,Sunday
2020-10-11,EVS_000153,3,2020,10,11,Sunday
2020-10-11,EVS_000132,1,2020,10,11,Sunday
2020-10-11,EVS_000135,7,2020,10,11,Sunday
2020-10-11,EVS_000138,1,2020,10,11,Sunday
2020-10-11,EVS_000167,1,2020,10,11,Sunday
2020-10-11,EVS_000190,6,2020,10,11,Sunday
2020-10-11,EVS_000191,1,2020,10,11,Sunday
2020-10-11,EVS_000118,2,2020,10,11,Sunday
2020-10-11,EVS_000037,2,2020,10,11,Sunday
2020-10-11,EVS_000272,1,2020,10,11,Sunday
2020-10-11,EVS_000215,2,2020,10,11,Sunday
2020-10-11,EVS_000113,2,2020,10,11,Sunday
2020-10-11,EVS_000097,5,2020,10,11,Sunday
2020-10-11,성산점,1,2020,10,11,Sunday
2020-10-11,용담해안도로점,1,2020,10,11,Sunday
2020-10-11,월령점,1,2020,10,11,Sunday
2020-10-11,제주공항 스마트모빌리티존,2,2020,10,11,Sunday
2020-10-12,EVS_000037,2,2020,10,12,Monday
2020-10-12,EVS_000112,2,2020,10,12,Monday
2020-10-12,EVS_000113,1,2020,10,12,Monday
2020-10-12,EVS_000219,3,2020,10,12,Monday
2020-10-12,EVS_000118,1,2020,10,12,Monday
2020-10-12,EVS_000167,4,2020,10,12,Monday
2020-10-12,EVS_000200,1,2020,10,12,Monday
2020-10-12,EVS_000097,2,2020,10,12,Monday
2020-10-12,EVS_000130,1,2020,10,12,Monday
2020-10-12,EVS_000188,7,2020,10,12,Monday
2020-10-12,EVS_000135,4,2020,10,12,Monday
2020-10-12,EVS_000213,10,2020,10,12,Monday
2020-10-12,EVS_000215,1,2020,10,12,Monday
2020-10-12,EVS_000110,1,2020,10,12,Monday
2020-10-12,EVS_000189,1,2020,10,12,Monday
2020-10-12,EVS_000277,1,2020,10,12,Monday
2020-10-12,EVS_000138,1,2020,10,12,Monday
2020-10-12,용담해안도로점,1,2020,10,12,Monday
2020-10-12,제주공항 스마트모빌리티존,1,2020,10,12,Monday
2020-10-12,제주본점,30,2020,10,12,Monday
2020-10-13,EVS_000118,2,2020,10,13,Tuesday
2020-10-13,EVS_000219,5,2020,10,13,Tuesday
2020-10-13,EVS_000256,1,2020,10,13,Tuesday
2020-10-13,EVS_000113,4,2020,10,13,Tuesday
2020-10-13,EVS_000215,1,2020,10,13,Tuesday
